t_dat,article_id,sales_channel_id,payment_method,SKU_No,prod_return_type,return_Status,delivered,cust_id
2018-10-22,610216001,2,UPI,610216001.0,No return,Not Returned,Delivered,2940
2018-10-20,556527010,2,UPI,556527010.0,7 days return,,Not Delivered (Wrong Item),3979
2018-09-24,576656004,2,Card,576656004.0,No return,Not Returned,Delivered,722
2018-09-28,539723002,2,UPI,539723002.0,15 days return,Not Returned,Delivered,3150
2018-10-28,661162001,2,Card,661162001.0,7 days return,Not Returned,Delivered,2092
2018-09-29,649510001,2,UPI,649510001.0,7 days return,Not Returned,Delivered,3810
2018-10-10,327821029,2,Card,327821029.0,No return,Not Returned,Delivered,2580
2018-10-18,740234001,2,UPI,740234001.0,No return,Not Returned,Delivered,3579
2018-10-24,639677001,1,UPI,639677001.0,15 days return,,Not Delivered (Wrong Item),4752
2018-09-21,501820004,1,UPI,501820004.0,15 days return,Not Returned,Delivered,409
2018-10-25,643463002,1,UPI,643463002.0,15 days return,Returned,Delivered,801
2018-09-21,637352001,2,UPI,637352001.0,15 days return,Not Returned,Delivered,117
2018-09-22,583534009,2,UPI,583534009.0,7 days return,Not Returned,Delivered,4756
2018-10-03,662085001,2,UPI,662085001.0,No return,Not Returned,Delivered,3083
2018-09-29,514182003,2,UPI,514182003.0,15 days return,Not Returned,Delivered,825
2018-10-16,632813005,2,UPI,632813005.0,15 days return,Not Returned,Delivered,3298
2018-10-01,699566001,2,Card,699566001.0,15 days return,Not Returned,Delivered,611
2018-09-23,211143040,2,UPI,211143040.0,15 days return,Returned,Delivered,339
2018-11-01,581542001,2,UPI,581542001.0,No return,Not Returned,Delivered,4098
2018-10-04,600229002,1,UPI,600229002.0,7 days return,Not Returned,Delivered,3988
2018-10-13,583558001,2,UPI,583558001.0,15 days return,Not Returned,Delivered,4941
2018-10-20,688873016,2,UPI,688873016.0,No return,Not Returned,Delivered,323
2018-10-10,649407003,2,UPI,649407003.0,15 days return,Returned,Delivered,2609
2018-09-29,636585004,1,UPI,636585004.0,No return,Not Returned,Delivered,2656
2018-10-11,625939003,2,UPI,625939003.0,No return,Not Returned,Delivered,4026
2018-09-25,663034002,1,UPI,663034002.0,15 days return,Returned,Delivered,4847
2018-10-24,626263001,1,UPI,626263001.0,No return,Not Returned,Delivered,3336
2018-10-20,533230001,2,UPI,533230001.0,No return,Not Returned,Delivered,4555
2018-09-25,583534010,2,UPI,583534010.0,No return,Not Returned,Delivered,2008
2018-10-07,714367001,2,UPI,714367001.0,15 days return,Not Returned,Delivered,282
2018-10-13,399136061,2,UPI,399136061.0,No return,Not Returned,Delivered,2032
2018-10-16,653404003,1,UPI,653404003.0,7 days return,Not Returned,Delivered,438
2018-10-12,626263002,1,UPI,626263002.0,7 days return,Returned,Delivered,2980
2018-09-27,574109014,1,Cash,574109014.0,15 days return,Returned,Delivered,4521
2018-10-02,565379001,1,UPI,565379001.0,7 days return,Returned,Delivered,656
2018-10-28,566592008,2,UPI,566592008.0,7 days return,Not Returned,Delivered,2748
2018-11-01,539723006,2,Card,539723006.0,No return,Not Returned,Delivered,595
2018-09-21,669034002,2,UPI,669034002.0,15 days return,Not Returned,Delivered,3646
2018-10-07,637549003,1,UPI,637549003.0,7 days return,Not Returned,Delivered,1951
2018-10-04,662948003,1,Card,662948003.0,No return,Not Returned,Delivered,3859
2018-09-26,650696002,2,UPI,650696002.0,No return,Not Returned,Delivered,44
2018-10-25,539296001,2,UPI,539296001.0,15 days return,Not Returned,Delivered,255
2018-10-27,688873005,1,UPI,688873005.0,7 days return,Returned,Delivered,245
2018-10-25,651082010,2,UPI,651082010.0,15 days return,Not Returned,Delivered,3187
2018-09-26,588689001,2,UPI,588689001.0,15 days return,Not Returned,Delivered,981
2018-10-22,535035001,2,Card,535035001.0,7 days return,Not Returned,Delivered,2568
2018-10-03,671102001,2,UPI,671102001.0,7 days return,,Not Delivered (Others),2339
2018-10-06,583787005,2,UPI,583787005.0,7 days return,Returned,Delivered,2223
2018-10-04,659460001,2,UPI,659460001.0,7 days return,Not Returned,Delivered,1987
2018-09-28,639192002,1,UPI,639192002.0,No return,Not Returned,Delivered,823
2018-10-20,252298002,2,UPI,252298002.0,No return,Not Returned,Delivered,3397
2018-09-28,560270008,2,UPI,560270008.0,15 days return,Not Returned,Delivered,2290
2018-09-29,615959005,2,Card,615959005.0,No return,Not Returned,Delivered,2214
2018-10-23,664133002,2,UPI,664133002.0,15 days return,Not Returned,Delivered,1434
2018-09-27,656686001,1,Cash,656686001.0,No return,Not Returned,Delivered,2332
2018-09-28,574109013,1,UPI,574109013.0,15 days return,Not Returned,Delivered,4825
2018-09-23,552370002,2,UPI,552370002.0,No return,Not Returned,Delivered,3281
2018-10-25,556527004,2,UPI,556527004.0,No return,,Not Delivered (Others),4767
2018-09-23,610709001,2,UPI,610709001.0,No return,Not Returned,Delivered,339
2018-09-29,557248023,2,UPI,557248023.0,15 days return,Not Returned,Delivered,4553
2018-10-26,355072002,2,UPI,355072002.0,No return,Not Returned,Delivered,1647
2018-10-29,547747001,2,Card,547747001.0,7 days return,Returned,Delivered,1611
2018-10-09,631749001,2,UPI,631749001.0,7 days return,Not Returned,Delivered,3668
2018-09-29,545396005,1,Cash,545396005.0,No return,Not Returned,Delivered,126
2018-09-29,675136001,1,UPI,675136001.0,7 days return,Not Returned,Delivered,3649
2018-09-29,634333002,1,UPI,634333002.0,7 days return,Not Returned,Delivered,1417
2018-10-19,450056005,2,UPI,450056005.0,7 days return,Not Returned,Delivered,2100
2018-09-20,617900007,2,UPI,617900007.0,7 days return,Returned,Delivered,999
2018-10-14,578630005,2,UPI,578630005.0,15 days return,Returned,Delivered,1554
2018-10-28,237222012,2,UPI,237222012.0,15 days return,Not Returned,Delivered,998
2018-10-22,615797001,2,UPI,615797001.0,7 days return,Returned,Delivered,2290
2018-09-29,676512001,1,Card,676512001.0,7 days return,Not Returned,Delivered,190
2018-10-06,589855001,2,Card,589855001.0,7 days return,Not Returned,Delivered,1348
2018-09-26,669215002,2,UPI,669215002.0,No return,Not Returned,Delivered,723
2018-10-29,651465004,1,Card,651465004.0,15 days return,Returned,Delivered,243
2018-09-29,399061007,2,UPI,399061007.0,No return,Not Returned,Delivered,4629
2018-10-19,527208002,2,UPI,527208002.0,No return,Not Returned,Delivered,3479
2018-10-23,397068012,1,UPI,397068012.0,No return,Not Returned,Delivered,300
2018-10-07,678342002,2,UPI,678342002.0,15 days return,,Not Delivered (Others),1260
2018-10-30,661306011,2,UPI,661306011.0,No return,Not Returned,Delivered,4849
2018-10-10,628466002,2,UPI,628466002.0,15 days return,Not Returned,Delivered,4029
2018-10-28,680188001,2,UPI,680188001.0,7 days return,Not Returned,Delivered,394
2018-10-05,655691001,2,UPI,655691001.0,15 days return,Not Returned,Delivered,3781
2018-10-03,687524002,2,Card,687524002.0,No return,Not Returned,Delivered,3096
2018-09-26,610776024,1,UPI,610776024.0,7 days return,Returned,Delivered,3111
2018-10-10,714430001,2,UPI,714430001.0,15 days return,,Not Delivered (Others),494
2018-10-18,606023004,2,UPI,606023004.0,No return,Not Returned,Delivered,3768
2018-10-30,399256001,2,UPI,399256001.0,No return,,Not Delivered (Others),254
2018-10-26,573085020,2,UPI,573085020.0,15 days return,Not Returned,Delivered,2642
2018-10-06,672590001,1,Card,672590001.0,7 days return,Not Returned,Delivered,2836
2018-09-26,637515011,1,Card,637515011.0,7 days return,Returned,Delivered,1168
2018-10-26,539723003,2,UPI,539723003.0,No return,Not Returned,Delivered,2553
2018-10-19,663498002,1,Cash,663498002.0,15 days return,Not Returned,Delivered,3874
2018-10-14,675757001,1,Card,675757001.0,7 days return,Not Returned,Delivered,4904
2018-10-17,677930003,2,Cash,677930003.0,No return,Not Returned,Delivered,1307
2018-10-21,662980003,2,UPI,662980003.0,15 days return,Not Returned,Delivered,1192
2018-09-29,626443003,1,Cash,626443003.0,7 days return,Not Returned,Delivered,4545
2018-10-25,657168001,1,UPI,657168001.0,15 days return,,Not Delivered (Wrong Item),1751
2018-10-23,554450026,1,Card,554450026.0,7 days return,Not Returned,Delivered,1094
2018-10-27,666448005,2,UPI,666448005.0,7 days return,Not Returned,Delivered,2739
2018-11-01,655265001,1,UPI,655265001.0,No return,Not Returned,Delivered,147
2018-10-11,649397003,1,Card,649397003.0,7 days return,Not Returned,Delivered,2527
2018-10-24,512237002,2,UPI,512237002.0,No return,,Not Delivered (Others),2853
2018-09-29,619148003,1,UPI,619148003.0,15 days return,Not Returned,Delivered,3236
2018-10-19,674528004,2,UPI,674528004.0,No return,Not Returned,Delivered,598
2018-10-04,569986003,1,UPI,569986003.0,15 days return,,Not Delivered (Wrong Item),3235
2018-10-28,610747002,2,UPI,610747002.0,7 days return,Not Returned,Delivered,394
2018-10-01,355569002,1,Card,355569002.0,No return,Not Returned,Delivered,4238
2018-09-25,586307004,2,UPI,586307004.0,No return,Not Returned,Delivered,3706
2018-09-23,688873004,2,Card,688873004.0,No return,Not Returned,Delivered,521
2018-09-21,561814002,2,UPI,561814002.0,7 days return,,Not Delivered (Others),1765
2018-10-09,516000001,1,Cash,516000001.0,No return,Not Returned,Delivered,4440
2018-09-24,666448001,1,Card,666448001.0,7 days return,Not Returned,Delivered,3777
2018-10-15,504155018,1,UPI,504155018.0,7 days return,Returned,Delivered,2365
2018-09-20,397068015,1,UPI,397068015.0,No return,Not Returned,Delivered,102
2018-10-13,380193006,2,UPI,380193006.0,No return,,Not Delivered (Wrong Item),3996
2018-09-29,634009004,2,UPI,634009004.0,15 days return,Returned,Delivered,4358
2018-09-25,399256023,1,Cash,399256023.0,15 days return,Not Returned,Delivered,2775
2018-10-13,703843003,1,UPI,703843003.0,No return,Not Returned,Delivered,3684
2018-10-08,695301001,2,UPI,695301001.0,15 days return,Not Returned,Delivered,4371
2018-10-24,573856001,2,Card,573856001.0,7 days return,Not Returned,Delivered,3488
2018-10-10,642548003,2,UPI,642548003.0,7 days return,Not Returned,Delivered,1954
2018-09-23,657497007,2,UPI,657497007.0,No return,Not Returned,Delivered,4106
2018-10-26,524825013,2,UPI,524825013.0,15 days return,Not Returned,Delivered,3355
2018-09-29,673901003,2,UPI,673901003.0,7 days return,Not Returned,Delivered,4351
2018-09-21,158340001,1,UPI,158340001.0,15 days return,,Not Delivered (Others),537
2018-10-20,660599004,1,UPI,660599004.0,No return,Not Returned,Delivered,3797
2018-10-11,683662006,2,UPI,683662006.0,7 days return,Not Returned,Delivered,3719
2018-10-29,671833001,2,UPI,671833001.0,15 days return,Returned,Delivered,1314
2018-09-25,519749046,1,UPI,519749046.0,No return,Not Returned,Delivered,1078
2018-10-11,679986005,2,UPI,679986005.0,7 days return,,Not Delivered (Others),2373
2018-09-29,566592024,1,UPI,566592024.0,No return,Not Returned,Delivered,1157
2018-09-25,591334003,1,UPI,591334003.0,15 days return,Not Returned,Delivered,4360
2018-10-14,504154021,1,UPI,504154021.0,15 days return,,Not Delivered (Others),1211
2018-10-23,687720001,1,UPI,687720001.0,7 days return,Not Returned,Delivered,65
2018-10-08,663679001,2,UPI,663679001.0,15 days return,Not Returned,Delivered,3932
2018-10-23,657925001,2,Cash,657925001.0,No return,Not Returned,Delivered,526
2018-10-18,189616007,2,UPI,189616007.0,No return,Not Returned,Delivered,812
2018-10-07,569929001,2,UPI,569929001.0,15 days return,Not Returned,Delivered,3979
2018-09-23,685687001,2,UPI,685687001.0,No return,Not Returned,Delivered,1327
2018-10-23,649437001,2,Card,649437001.0,7 days return,Not Returned,Delivered,1388
2018-10-14,662888003,2,UPI,662888003.0,No return,Not Returned,Delivered,4069
2018-10-03,680586005,1,UPI,680586005.0,15 days return,Not Returned,Delivered,3869
2018-09-30,657395007,2,Cash,657395007.0,15 days return,Not Returned,Delivered,4641
2018-10-06,629023007,1,UPI,629023007.0,7 days return,,Not Delivered (Wrong Item),1471
2018-09-27,580331001,2,Cash,580331001.0,15 days return,Returned,Delivered,4881
2018-10-09,658298002,2,UPI,658298002.0,15 days return,Not Returned,Delivered,964
2018-10-13,570002024,1,UPI,570002024.0,15 days return,Returned,Delivered,4698
2018-10-06,639835005,2,UPI,639835005.0,No return,Not Returned,Delivered,782
2018-09-25,618689003,2,UPI,618689003.0,15 days return,Returned,Delivered,388
2018-09-23,640176002,2,UPI,640176002.0,15 days return,Not Returned,Delivered,1707
2018-10-29,537688015,2,UPI,537688015.0,7 days return,Returned,Delivered,1748
2018-10-17,619636003,2,UPI,619636003.0,7 days return,Not Returned,Delivered,2940
2018-10-28,665290001,2,UPI,665290001.0,7 days return,,Not Delivered (Others),4664
2018-09-28,537612016,1,Cash,537612016.0,No return,Not Returned,Delivered,3017
2018-11-01,710390001,2,Card,710390001.0,15 days return,Not Returned,Delivered,4551
2018-09-23,592975020,2,Card,592975020.0,No return,Not Returned,Delivered,339
2018-10-25,516903005,2,Card,516903005.0,15 days return,Not Returned,Delivered,4434
2018-10-20,665300005,2,Card,665300005.0,7 days return,,Not Delivered (Others),4636
2018-10-15,666448006,2,UPI,666448006.0,7 days return,Returned,Delivered,1789
2018-10-15,684186002,1,UPI,684186002.0,No return,Not Returned,Delivered,2044
2018-10-16,684890001,2,UPI,684890001.0,No return,Not Returned,Delivered,3202
2018-10-06,523936019,1,Card,523936019.0,7 days return,Not Returned,Delivered,1486
2018-10-17,666006004,2,UPI,666006004.0,7 days return,Not Returned,Delivered,4230
2018-10-25,579541035,1,UPI,579541035.0,No return,,Not Delivered (Others),1351
2018-10-28,623347003,2,UPI,623347003.0,15 days return,,Not Delivered (Others),276
2018-10-23,663016002,2,UPI,663016002.0,15 days return,Not Returned,Delivered,1459
2018-09-23,662888004,2,Card,662888004.0,15 days return,Not Returned,Delivered,3227
2018-09-26,464454004,2,Cash,464454004.0,7 days return,Returned,Delivered,3331
2018-10-22,572400002,2,UPI,572400002.0,No return,Not Returned,Delivered,1905
2018-10-08,318914026,1,Cash,318914026.0,15 days return,Not Returned,Delivered,4957
2018-10-24,723210001,2,Cash,723210001.0,No return,Not Returned,Delivered,1183
2018-09-23,562245050,2,Card,562245050.0,15 days return,Not Returned,Delivered,2114
2018-10-23,484398001,2,Card,484398001.0,No return,Not Returned,Delivered,2940
2018-10-05,674336007,1,UPI,674336007.0,No return,Not Returned,Delivered,4827
2018-10-28,679031001,2,UPI,679031001.0,15 days return,Returned,Delivered,2512
2018-10-28,657395001,2,UPI,657395001.0,No return,Not Returned,Delivered,2028
2018-10-20,598806001,2,UPI,598806001.0,7 days return,Not Returned,Delivered,1244
2018-10-07,554598001,2,UPI,554598001.0,15 days return,Not Returned,Delivered,912
2018-10-07,675378001,2,UPI,675378001.0,No return,Not Returned,Delivered,4639
2018-09-28,687365001,1,UPI,687365001.0,15 days return,,Not Delivered (Wrong Item),2673
2018-10-26,399223001,1,UPI,399223001.0,15 days return,Not Returned,Delivered,2915
2018-10-07,537116001,1,UPI,537116001.0,7 days return,Not Returned,Delivered,3864
2018-10-31,538699007,2,UPI,538699007.0,No return,Not Returned,Delivered,340
2018-10-27,661162001,1,UPI,661162001.0,7 days return,Not Returned,Delivered,20
2018-09-22,542730002,2,UPI,542730002.0,15 days return,Not Returned,Delivered,2688
2018-10-25,637549005,1,UPI,637549005.0,7 days return,Not Returned,Delivered,4408
2018-10-30,620625001,1,UPI,620625001.0,15 days return,Not Returned,Delivered,4292
2018-10-29,576653005,2,Card,576653005.0,No return,Not Returned,Delivered,481
2018-09-29,711521001,1,Cash,711521001.0,No return,,Not Delivered (Others),3283
2018-10-29,255396023,2,UPI,255396023.0,7 days return,,Not Delivered (Others),2563
2018-09-28,682028003,2,UPI,682028003.0,No return,Not Returned,Delivered,3582
2018-10-02,660712011,2,UPI,660712011.0,15 days return,Not Returned,Delivered,2871
2018-10-24,678239001,2,UPI,678239001.0,No return,Not Returned,Delivered,640
2018-10-04,673260002,2,Card,673260002.0,7 days return,Returned,Delivered,4788
2018-09-22,625316007,2,UPI,625316007.0,No return,Not Returned,Delivered,1126
2018-09-26,666448001,2,UPI,666448001.0,7 days return,Not Returned,Delivered,3260
2018-09-29,487827023,2,UPI,487827023.0,No return,,Not Delivered (Others),63
2018-10-15,677999001,2,UPI,677999001.0,15 days return,Not Returned,Delivered,1230
2018-09-29,682229001,1,UPI,682229001.0,No return,Not Returned,Delivered,2583
2018-10-11,660308003,2,UPI,660308003.0,7 days return,Returned,Delivered,2419
2018-10-30,562251006,2,Card,562251006.0,15 days return,Not Returned,Delivered,2912
2018-09-26,543689001,2,UPI,543689001.0,7 days return,Not Returned,Delivered,1470
2018-10-06,574109015,1,UPI,574109015.0,15 days return,Not Returned,Delivered,3761
2018-10-10,480093001,2,UPI,480093001.0,No return,Not Returned,Delivered,2592
2018-10-30,108775044,1,UPI,108775044.0,No return,Not Returned,Delivered,899
2018-10-15,717593001,2,Card,717593001.0,7 days return,Returned,Delivered,4682
2018-10-13,651253002,2,Card,651253002.0,15 days return,Not Returned,Delivered,3996
2018-10-09,662948003,2,UPI,662948003.0,No return,Not Returned,Delivered,4187
2018-10-17,557247003,1,UPI,557247003.0,7 days return,Returned,Delivered,3883
2018-10-15,703843001,2,UPI,703843001.0,15 days return,Not Returned,Delivered,1230
2018-10-10,611265002,2,UPI,611265002.0,15 days return,,Not Delivered (Wrong Item),3718
2018-09-26,631837001,2,UPI,631837001.0,No return,Not Returned,Delivered,1875
2018-10-04,436261001,1,UPI,436261001.0,7 days return,Not Returned,Delivered,1756
2018-10-10,537119003,1,UPI,537119003.0,No return,Not Returned,Delivered,524
2018-10-20,568861017,1,UPI,568861017.0,No return,Not Returned,Delivered,2730
2018-10-11,527687007,1,Card,527687007.0,15 days return,Not Returned,Delivered,4209
2018-10-17,535716001,2,UPI,535716001.0,7 days return,Not Returned,Delivered,1553
2018-10-22,562245034,2,UPI,562245034.0,7 days return,Not Returned,Delivered,672
2018-09-28,399256002,2,UPI,399256002.0,No return,Not Returned,Delivered,3051
2018-09-29,662888003,1,Card,662888003.0,No return,Not Returned,Delivered,3783
2018-10-24,576775012,2,UPI,576775012.0,7 days return,Returned,Delivered,3911
2018-09-25,673630001,1,UPI,673630001.0,No return,Not Returned,Delivered,3272
