age,postal_code,gender,size,cust_id,embed_text
20-25,Surat,Female,M,2624,"Customer ID: 2624, Gender: Female, postal_code: Surat, Age Range: 20-25, Size: M"
60-70,Mumbai,Female,S,2625,"Customer ID: 2625, Gender: Female, postal_code: Mumbai, Age Range: 60-70, Size: S"
40-50,Bengaluru,Female,M,2629,"Customer ID: 2629, Gender: Female, postal_code: Bengaluru, Age Range: 40-50, Size: M"
50-60,Hyderabad,Male,M,2630,"Customer ID: 2630, Gender: Male, postal_code: Hyderabad, Age Range: 50-60, Size: M"
20-25,Bhopal,Male,XL,2631,"Customer ID: 2631, Gender: Male, postal_code: Bhopal, Age Range: 20-25, Size: XL"
30-35,Delhi,Female,XL,2632,"Customer ID: 2632, Gender: Female, postal_code: Delhi, Age Range: 30-35, Size: XL"
35-40,Guwahati,Female,XL,2633,"Customer ID: 2633, Gender: Female, postal_code: Guwahati, Age Range: 35-40, Size: XL"
30-35,Chennai,Female,XS,2634,"Customer ID: 2634, Gender: Female, postal_code: Chennai, Age Range: 30-35, Size: XS"
40-50,Delhi,Female,M,2635,"Customer ID: 2635, Gender: Female, postal_code: Delhi, Age Range: 40-50, Size: M"
25-30,Hyderabad,Female,M,2637,"Customer ID: 2637, Gender: Female, postal_code: Hyderabad, Age Range: 25-30, Size: M"
30-35,Chennai,Female,M,2638,"Customer ID: 2638, Gender: Female, postal_code: Chennai, Age Range: 30-35, Size: M"
25-30,Ahmedabad,Female,XS,2639,"Customer ID: 2639, Gender: Female, postal_code: Ahmedabad, Age Range: 25-30, Size: XS"
50-60,Bengaluru,Female,XS,2640,"Customer ID: 2640, Gender: Female, postal_code: Bengaluru, Age Range: 50-60, Size: XS"
40-50,Chennai,Male,L,2641,"Customer ID: 2641, Gender: Male, postal_code: Chennai, Age Range: 40-50, Size: L"
50-60,Bhopal,Male,XL,2642,"Customer ID: 2642, Gender: Male, postal_code: Bhopal, Age Range: 50-60, Size: XL"
35-40,Hyderabad,Female,L,2645,"Customer ID: 2645, Gender: Female, postal_code: Hyderabad, Age Range: 35-40, Size: L"
20-25,Hyderabad,Female,XL,2646,"Customer ID: 2646, Gender: Female, postal_code: Hyderabad, Age Range: 20-25, Size: XL"
20-25,Jaipur,Male,L,2648,"Customer ID: 2648, Gender: Male, postal_code: Jaipur, Age Range: 20-25, Size: L"
40-50,Mumbai,Female,M,2649,"Customer ID: 2649, Gender: Female, postal_code: Mumbai, Age Range: 40-50, Size: M"
25-30,Bengaluru,Female,XL,2650,"Customer ID: 2650, Gender: Female, postal_code: Bengaluru, Age Range: 25-30, Size: XL"
40-50,Vadodara,Female,S,2651,"Customer ID: 2651, Gender: Female, postal_code: Vadodara, Age Range: 40-50, Size: S"
40-50,Mumbai,Female,S,2655,"Customer ID: 2655, Gender: Female, postal_code: Mumbai, Age Range: 40-50, Size: S"
35-40,Mumbai,Female,XL,2656,"Customer ID: 2656, Gender: Female, postal_code: Mumbai, Age Range: 35-40, Size: XL"
50-60,Bengaluru,Female,L,2657,"Customer ID: 2657, Gender: Female, postal_code: Bengaluru, Age Range: 50-60, Size: L"
40-50,Indore,Female,S,2659,"Customer ID: 2659, Gender: Female, postal_code: Indore, Age Range: 40-50, Size: S"
30-35,Lucknow,Female,M,2660,"Customer ID: 2660, Gender: Female, postal_code: Lucknow, Age Range: 30-35, Size: M"
35-40,Bengaluru,Female,L,2661,"Customer ID: 2661, Gender: Female, postal_code: Bengaluru, Age Range: 35-40, Size: L"
30-35,Jaipur,Female,M,2665,"Customer ID: 2665, Gender: Female, postal_code: Jaipur, Age Range: 30-35, Size: M"
30-35,Pune,Female,M,2667,"Customer ID: 2667, Gender: Female, postal_code: Pune, Age Range: 30-35, Size: M"
30-35,Coimbatore,Female,XL,2668,"Customer ID: 2668, Gender: Female, postal_code: Coimbatore, Age Range: 30-35, Size: XL"
,Bengaluru,Female,XL,2669,"Customer ID: 2669, Gender: Female, postal_code: Bengaluru, Age Range: nan, Size: XL"
40-50,Delhi,Female,XS,2673,"Customer ID: 2673, Gender: Female, postal_code: Delhi, Age Range: 40-50, Size: XS"
50-60,Bengaluru,Male,XS,2674,"Customer ID: 2674, Gender: Male, postal_code: Bengaluru, Age Range: 50-60, Size: XS"
20-25,Chennai,Male,XS,2678,"Customer ID: 2678, Gender: Male, postal_code: Chennai, Age Range: 20-25, Size: XS"
30-35,Bengaluru,Female,XL,2679,"Customer ID: 2679, Gender: Female, postal_code: Bengaluru, Age Range: 30-35, Size: XL"
35-40,Delhi,Female,S,2680,"Customer ID: 2680, Gender: Female, postal_code: Delhi, Age Range: 35-40, Size: S"
50-60,Bengaluru,Female,XL,2682,"Customer ID: 2682, Gender: Female, postal_code: Bengaluru, Age Range: 50-60, Size: XL"
40-50,Chandigarh,Male,L,2683,"Customer ID: 2683, Gender: Male, postal_code: Chandigarh, Age Range: 40-50, Size: L"
25-30,Chennai,Female,XL,2686,"Customer ID: 2686, Gender: Female, postal_code: Chennai, Age Range: 25-30, Size: XL"
25-30,Lucknow,Female,XL,2687,"Customer ID: 2687, Gender: Female, postal_code: Lucknow, Age Range: 25-30, Size: XL"
25-30,Indore,Female,XS,2688,"Customer ID: 2688, Gender: Female, postal_code: Indore, Age Range: 25-30, Size: XS"
20-25,Surat,Male,XS,2691,"Customer ID: 2691, Gender: Male, postal_code: Surat, Age Range: 20-25, Size: XS"
20-25,Ahmedabad,Female,M,2694,"Customer ID: 2694, Gender: Female, postal_code: Ahmedabad, Age Range: 20-25, Size: M"
25-30,Bhopal,Female,L,2697,"Customer ID: 2697, Gender: Female, postal_code: Bhopal, Age Range: 25-30, Size: L"
40-50,Jaipur,Female,L,2700,"Customer ID: 2700, Gender: Female, postal_code: Jaipur, Age Range: 40-50, Size: L"
60-70,Delhi,Male,L,2701,"Customer ID: 2701, Gender: Male, postal_code: Delhi, Age Range: 60-70, Size: L"
20-25,Coimbatore,Female,M,2703,"Customer ID: 2703, Gender: Female, postal_code: Coimbatore, Age Range: 20-25, Size: M"
50-60,Nagpur,Male,S,2705,"Customer ID: 2705, Gender: Male, postal_code: Nagpur, Age Range: 50-60, Size: S"
35-40,Bengaluru,Female,S,2706,"Customer ID: 2706, Gender: Female, postal_code: Bengaluru, Age Range: 35-40, Size: S"
25-30,Hyderabad,Female,XS,2708,"Customer ID: 2708, Gender: Female, postal_code: Hyderabad, Age Range: 25-30, Size: XS"
35-40,Hyderabad,Female,L,2710,"Customer ID: 2710, Gender: Female, postal_code: Hyderabad, Age Range: 35-40, Size: L"
20-25,Chandigarh,Male,S,2711,"Customer ID: 2711, Gender: Male, postal_code: Chandigarh, Age Range: 20-25, Size: S"
20-25,Mumbai,Female,M,2712,"Customer ID: 2712, Gender: Female, postal_code: Mumbai, Age Range: 20-25, Size: M"
25-30,Chennai,Female,XS,2714,"Customer ID: 2714, Gender: Female, postal_code: Chennai, Age Range: 25-30, Size: XS"
50-60,Hyderabad,Female,M,2715,"Customer ID: 2715, Gender: Female, postal_code: Hyderabad, Age Range: 50-60, Size: M"
40-50,Bengaluru,Female,XL,2716,"Customer ID: 2716, Gender: Female, postal_code: Bengaluru, Age Range: 40-50, Size: XL"
25-30,Delhi,Female,S,2719,"Customer ID: 2719, Gender: Female, postal_code: Delhi, Age Range: 25-30, Size: S"
25-30,Lucknow,Female,L,2720,"Customer ID: 2720, Gender: Female, postal_code: Lucknow, Age Range: 25-30, Size: L"
20-25,Delhi,Female,L,2721,"Customer ID: 2721, Gender: Female, postal_code: Delhi, Age Range: 20-25, Size: L"
20-25,Bengaluru,Female,M,2723,"Customer ID: 2723, Gender: Female, postal_code: Bengaluru, Age Range: 20-25, Size: M"
50-60,Kolkata,Male,XL,2724,"Customer ID: 2724, Gender: Male, postal_code: Kolkata, Age Range: 50-60, Size: XL"
15-20,Bengaluru,Female,L,2725,"Customer ID: 2725, Gender: Female, postal_code: Bengaluru, Age Range: 15-20, Size: L"
40-50,Chandigarh,Male,S,2727,"Customer ID: 2727, Gender: Male, postal_code: Chandigarh, Age Range: 40-50, Size: S"
20-25,Chennai,Female,M,2730,"Customer ID: 2730, Gender: Female, postal_code: Chennai, Age Range: 20-25, Size: M"
20-25,Bengaluru,Female,L,2731,"Customer ID: 2731, Gender: Female, postal_code: Bengaluru, Age Range: 20-25, Size: L"
20-25,Mumbai,Male,XS,2733,"Customer ID: 2733, Gender: Male, postal_code: Mumbai, Age Range: 20-25, Size: XS"
25-30,Delhi,Female,XL,2734,"Customer ID: 2734, Gender: Female, postal_code: Delhi, Age Range: 25-30, Size: XL"
25-30,Bengaluru,Female,L,2738,"Customer ID: 2738, Gender: Female, postal_code: Bengaluru, Age Range: 25-30, Size: L"
20-25,Coimbatore,Female,L,2739,"Customer ID: 2739, Gender: Female, postal_code: Coimbatore, Age Range: 20-25, Size: L"
50-60,Patna,Male,M,2740,"Customer ID: 2740, Gender: Male, postal_code: Patna, Age Range: 50-60, Size: M"
15-20,Bengaluru,Female,XS,2741,"Customer ID: 2741, Gender: Female, postal_code: Bengaluru, Age Range: 15-20, Size: XS"
30-35,Mumbai,Male,XL,2742,"Customer ID: 2742, Gender: Male, postal_code: Mumbai, Age Range: 30-35, Size: XL"
35-40,Patna,Female,L,2743,"Customer ID: 2743, Gender: Female, postal_code: Patna, Age Range: 35-40, Size: L"
50-60,Mumbai,Male,XS,2744,"Customer ID: 2744, Gender: Male, postal_code: Mumbai, Age Range: 50-60, Size: XS"
40-50,Visakhapatnam,Female,S,2745,"Customer ID: 2745, Gender: Female, postal_code: Visakhapatnam, Age Range: 40-50, Size: S"
40-50,Chandigarh,Female,S,2747,"Customer ID: 2747, Gender: Female, postal_code: Chandigarh, Age Range: 40-50, Size: S"
40-50,Mumbai,Male,L,2748,"Customer ID: 2748, Gender: Male, postal_code: Mumbai, Age Range: 40-50, Size: L"
40-50,Chennai,Female,L,2749,"Customer ID: 2749, Gender: Female, postal_code: Chennai, Age Range: 40-50, Size: L"
35-40,Pune,Male,L,2751,"Customer ID: 2751, Gender: Male, postal_code: Pune, Age Range: 35-40, Size: L"
25-30,Delhi,Female,M,2752,"Customer ID: 2752, Gender: Female, postal_code: Delhi, Age Range: 25-30, Size: M"
40-50,Mumbai,Female,S,2757,"Customer ID: 2757, Gender: Female, postal_code: Mumbai, Age Range: 40-50, Size: S"
50-60,Delhi,Male,XL,2758,"Customer ID: 2758, Gender: Male, postal_code: Delhi, Age Range: 50-60, Size: XL"
40-50,Kolkata,Male,S,2760,"Customer ID: 2760, Gender: Male, postal_code: Kolkata, Age Range: 40-50, Size: S"
30-35,Delhi,Male,S,2761,"Customer ID: 2761, Gender: Male, postal_code: Delhi, Age Range: 30-35, Size: S"
50-60,Mumbai,Female,S,2763,"Customer ID: 2763, Gender: Female, postal_code: Mumbai, Age Range: 50-60, Size: S"
25-30,Bengaluru,Male,XL,2764,"Customer ID: 2764, Gender: Male, postal_code: Bengaluru, Age Range: 25-30, Size: XL"
50-60,Bhopal,Male,XS,2767,"Customer ID: 2767, Gender: Male, postal_code: Bhopal, Age Range: 50-60, Size: XS"
25-30,Chennai,Male,S,2769,"Customer ID: 2769, Gender: Male, postal_code: Chennai, Age Range: 25-30, Size: S"
50-60,Guwahati,Female,M,2770,"Customer ID: 2770, Gender: Female, postal_code: Guwahati, Age Range: 50-60, Size: M"
50-60,Mumbai,Female,M,2771,"Customer ID: 2771, Gender: Female, postal_code: Mumbai, Age Range: 50-60, Size: M"
25-30,Bengaluru,Male,M,2772,"Customer ID: 2772, Gender: Male, postal_code: Bengaluru, Age Range: 25-30, Size: M"
40-50,Ahmedabad,Male,L,2773,"Customer ID: 2773, Gender: Male, postal_code: Ahmedabad, Age Range: 40-50, Size: L"
30-35,Nagpur,Female,M,2774,"Customer ID: 2774, Gender: Female, postal_code: Nagpur, Age Range: 30-35, Size: M"
60-70,Chandigarh,Male,L,2775,"Customer ID: 2775, Gender: Male, postal_code: Chandigarh, Age Range: 60-70, Size: L"
20-25,Delhi,Male,S,2776,"Customer ID: 2776, Gender: Male, postal_code: Delhi, Age Range: 20-25, Size: S"
50-60,Hyderabad,Female,XS,2777,"Customer ID: 2777, Gender: Female, postal_code: Hyderabad, Age Range: 50-60, Size: XS"
60-70,Hyderabad,Male,XS,2782,"Customer ID: 2782, Gender: Male, postal_code: Hyderabad, Age Range: 60-70, Size: XS"
50-60,Delhi,Male,XS,2783,"Customer ID: 2783, Gender: Male, postal_code: Delhi, Age Range: 50-60, Size: XS"
25-30,Guwahati,Male,XS,2784,"Customer ID: 2784, Gender: Male, postal_code: Guwahati, Age Range: 25-30, Size: XS"
25-30,Delhi,Female,XL,2785,"Customer ID: 2785, Gender: Female, postal_code: Delhi, Age Range: 25-30, Size: XL"
20-25,Indore,Male,S,2786,"Customer ID: 2786, Gender: Male, postal_code: Indore, Age Range: 20-25, Size: S"
40-50,Hyderabad,Female,L,2788,"Customer ID: 2788, Gender: Female, postal_code: Hyderabad, Age Range: 40-50, Size: L"
25-30,Pune,Female,XS,2789,"Customer ID: 2789, Gender: Female, postal_code: Pune, Age Range: 25-30, Size: XS"
25-30,Delhi,Female,M,2790,"Customer ID: 2790, Gender: Female, postal_code: Delhi, Age Range: 25-30, Size: M"
50-60,Delhi,Male,L,2792,"Customer ID: 2792, Gender: Male, postal_code: Delhi, Age Range: 50-60, Size: L"
50-60,Bengaluru,Male,S,2793,"Customer ID: 2793, Gender: Male, postal_code: Bengaluru, Age Range: 50-60, Size: S"
25-30,Delhi,Female,M,2794,"Customer ID: 2794, Gender: Female, postal_code: Delhi, Age Range: 25-30, Size: M"
50-60,Bengaluru,Female,L,2795,"Customer ID: 2795, Gender: Female, postal_code: Bengaluru, Age Range: 50-60, Size: L"
25-30,Jaipur,Male,XS,2797,"Customer ID: 2797, Gender: Male, postal_code: Jaipur, Age Range: 25-30, Size: XS"
30-35,Delhi,Female,S,2798,"Customer ID: 2798, Gender: Female, postal_code: Delhi, Age Range: 30-35, Size: S"
50-60,Guwahati,Female,M,2800,"Customer ID: 2800, Gender: Female, postal_code: Guwahati, Age Range: 50-60, Size: M"
25-30,Bengaluru,Female,XL,2802,"Customer ID: 2802, Gender: Female, postal_code: Bengaluru, Age Range: 25-30, Size: XL"
30-35,Chennai,Female,XL,2803,"Customer ID: 2803, Gender: Female, postal_code: Chennai, Age Range: 30-35, Size: XL"
25-30,Bengaluru,Male,M,2804,"Customer ID: 2804, Gender: Male, postal_code: Bengaluru, Age Range: 25-30, Size: M"
40-50,Nagpur,Female,S,2805,"Customer ID: 2805, Gender: Female, postal_code: Nagpur, Age Range: 40-50, Size: S"
50-60,Delhi,Female,M,2806,"Customer ID: 2806, Gender: Female, postal_code: Delhi, Age Range: 50-60, Size: M"
35-40,Bengaluru,Female,M,2807,"Customer ID: 2807, Gender: Female, postal_code: Bengaluru, Age Range: 35-40, Size: M"
25-30,Hyderabad,Female,L,2808,"Customer ID: 2808, Gender: Female, postal_code: Hyderabad, Age Range: 25-30, Size: L"
35-40,Bengaluru,Female,S,2810,"Customer ID: 2810, Gender: Female, postal_code: Bengaluru, Age Range: 35-40, Size: S"
40-50,Hyderabad,Female,M,2815,"Customer ID: 2815, Gender: Female, postal_code: Hyderabad, Age Range: 40-50, Size: M"
40-50,Patna,Female,XS,2816,"Customer ID: 2816, Gender: Female, postal_code: Patna, Age Range: 40-50, Size: XS"
25-30,Surat,Female,XL,2817,"Customer ID: 2817, Gender: Female, postal_code: Surat, Age Range: 25-30, Size: XL"
40-50,Guwahati,Female,XS,2819,"Customer ID: 2819, Gender: Female, postal_code: Guwahati, Age Range: 40-50, Size: XS"
60-70,Surat,Male,XL,2821,"Customer ID: 2821, Gender: Male, postal_code: Surat, Age Range: 60-70, Size: XL"
50-60,Indore,Male,XS,2825,"Customer ID: 2825, Gender: Male, postal_code: Indore, Age Range: 50-60, Size: XS"
20-25,Surat,Male,L,2826,"Customer ID: 2826, Gender: Male, postal_code: Surat, Age Range: 20-25, Size: L"
40-50,Hyderabad,Male,L,2829,"Customer ID: 2829, Gender: Male, postal_code: Hyderabad, Age Range: 40-50, Size: L"
60-70,Bengaluru,Female,XL,2830,"Customer ID: 2830, Gender: Female, postal_code: Bengaluru, Age Range: 60-70, Size: XL"
25-30,Lucknow,Male,XL,2831,"Customer ID: 2831, Gender: Male, postal_code: Lucknow, Age Range: 25-30, Size: XL"
40-50,Chennai,Female,S,2832,"Customer ID: 2832, Gender: Female, postal_code: Chennai, Age Range: 40-50, Size: S"
40-50,Delhi,Male,M,2836,"Customer ID: 2836, Gender: Male, postal_code: Delhi, Age Range: 40-50, Size: M"
50-60,Delhi,Female,L,2837,"Customer ID: 2837, Gender: Female, postal_code: Delhi, Age Range: 50-60, Size: L"
15-20,Jaipur,Female,XS,2839,"Customer ID: 2839, Gender: Female, postal_code: Jaipur, Age Range: 15-20, Size: XS"
40-50,Delhi,Female,XS,2842,"Customer ID: 2842, Gender: Female, postal_code: Delhi, Age Range: 40-50, Size: XS"
25-30,Kolkata,Female,S,2843,"Customer ID: 2843, Gender: Female, postal_code: Kolkata, Age Range: 25-30, Size: S"
40-50,Bengaluru,Female,XL,2844,"Customer ID: 2844, Gender: Female, postal_code: Bengaluru, Age Range: 40-50, Size: XL"
25-30,Delhi,Female,M,2845,"Customer ID: 2845, Gender: Female, postal_code: Delhi, Age Range: 25-30, Size: M"
25-30,Hyderabad,Female,S,2846,"Customer ID: 2846, Gender: Female, postal_code: Hyderabad, Age Range: 25-30, Size: S"
25-30,Chennai,Female,XL,2848,"Customer ID: 2848, Gender: Female, postal_code: Chennai, Age Range: 25-30, Size: XL"
35-40,Chandigarh,Female,L,2851,"Customer ID: 2851, Gender: Female, postal_code: Chandigarh, Age Range: 35-40, Size: L"
25-30,Guwahati,Female,L,2853,"Customer ID: 2853, Gender: Female, postal_code: Guwahati, Age Range: 25-30, Size: L"
35-40,Hyderabad,Female,L,2854,"Customer ID: 2854, Gender: Female, postal_code: Hyderabad, Age Range: 35-40, Size: L"
40-50,Mumbai,Male,XS,2856,"Customer ID: 2856, Gender: Male, postal_code: Mumbai, Age Range: 40-50, Size: XS"
70-80,Chennai,Female,XL,2858,"Customer ID: 2858, Gender: Female, postal_code: Chennai, Age Range: 70-80, Size: XL"
20-25,Bengaluru,Male,L,2859,"Customer ID: 2859, Gender: Male, postal_code: Bengaluru, Age Range: 20-25, Size: L"
50-60,Bengaluru,Female,S,2862,"Customer ID: 2862, Gender: Female, postal_code: Bengaluru, Age Range: 50-60, Size: S"
40-50,Chandigarh,Female,L,2863,"Customer ID: 2863, Gender: Female, postal_code: Chandigarh, Age Range: 40-50, Size: L"
40-50,Chennai,Female,L,2868,"Customer ID: 2868, Gender: Female, postal_code: Chennai, Age Range: 40-50, Size: L"
25-30,Surat,Female,XS,2869,"Customer ID: 2869, Gender: Female, postal_code: Surat, Age Range: 25-30, Size: XS"
30-35,Delhi,Female,M,2870,"Customer ID: 2870, Gender: Female, postal_code: Delhi, Age Range: 30-35, Size: M"
40-50,Patna,Female,L,2871,"Customer ID: 2871, Gender: Female, postal_code: Patna, Age Range: 40-50, Size: L"
20-25,Bengaluru,Male,XS,2872,"Customer ID: 2872, Gender: Male, postal_code: Bengaluru, Age Range: 20-25, Size: XS"
30-35,Pune,Male,S,2875,"Customer ID: 2875, Gender: Male, postal_code: Pune, Age Range: 30-35, Size: S"
70-80,Visakhapatnam,Male,S,2877,"Customer ID: 2877, Gender: Male, postal_code: Visakhapatnam, Age Range: 70-80, Size: S"
35-40,Kolkata,Male,L,2878,"Customer ID: 2878, Gender: Male, postal_code: Kolkata, Age Range: 35-40, Size: L"
20-25,Surat,Male,XS,2879,"Customer ID: 2879, Gender: Male, postal_code: Surat, Age Range: 20-25, Size: XS"
50-60,Pune,Male,M,2880,"Customer ID: 2880, Gender: Male, postal_code: Pune, Age Range: 50-60, Size: M"
25-30,Delhi,Female,M,2881,"Customer ID: 2881, Gender: Female, postal_code: Delhi, Age Range: 25-30, Size: M"
40-50,Bengaluru,Male,S,2882,"Customer ID: 2882, Gender: Male, postal_code: Bengaluru, Age Range: 40-50, Size: S"
50-60,Mumbai,Male,XL,2883,"Customer ID: 2883, Gender: Male, postal_code: Mumbai, Age Range: 50-60, Size: XL"
50-60,Vadodara,Female,L,2884,"Customer ID: 2884, Gender: Female, postal_code: Vadodara, Age Range: 50-60, Size: L"
30-35,Chennai,Female,S,2886,"Customer ID: 2886, Gender: Female, postal_code: Chennai, Age Range: 30-35, Size: S"
50-60,Bengaluru,Female,XL,2888,"Customer ID: 2888, Gender: Female, postal_code: Bengaluru, Age Range: 50-60, Size: XL"
30-35,Delhi,Male,L,2890,"Customer ID: 2890, Gender: Male, postal_code: Delhi, Age Range: 30-35, Size: L"
20-25,Guwahati,Female,S,2895,"Customer ID: 2895, Gender: Female, postal_code: Guwahati, Age Range: 20-25, Size: S"
50-60,Vadodara,Male,S,2896,"Customer ID: 2896, Gender: Male, postal_code: Vadodara, Age Range: 50-60, Size: S"
30-35,Jaipur,Female,XL,2897,"Customer ID: 2897, Gender: Female, postal_code: Jaipur, Age Range: 30-35, Size: XL"
25-30,Hyderabad,Female,M,2898,"Customer ID: 2898, Gender: Female, postal_code: Hyderabad, Age Range: 25-30, Size: M"
20-25,Chennai,Female,L,2900,"Customer ID: 2900, Gender: Female, postal_code: Chennai, Age Range: 20-25, Size: L"
40-50,Bengaluru,Male,L,2902,"Customer ID: 2902, Gender: Male, postal_code: Bengaluru, Age Range: 40-50, Size: L"
50-60,Chennai,Male,XL,2905,"Customer ID: 2905, Gender: Male, postal_code: Chennai, Age Range: 50-60, Size: XL"
20-25,Chennai,Female,L,2909,"Customer ID: 2909, Gender: Female, postal_code: Chennai, Age Range: 20-25, Size: L"
25-30,Bengaluru,Female,M,2910,"Customer ID: 2910, Gender: Female, postal_code: Bengaluru, Age Range: 25-30, Size: M"
25-30,Delhi,Female,M,2911,"Customer ID: 2911, Gender: Female, postal_code: Delhi, Age Range: 25-30, Size: M"
35-40,Chennai,Female,S,2912,"Customer ID: 2912, Gender: Female, postal_code: Chennai, Age Range: 35-40, Size: S"
35-40,Bengaluru,Male,XS,2913,"Customer ID: 2913, Gender: Male, postal_code: Bengaluru, Age Range: 35-40, Size: XS"
20-25,Bengaluru,Male,XL,2914,"Customer ID: 2914, Gender: Male, postal_code: Bengaluru, Age Range: 20-25, Size: XL"
25-30,Lucknow,Male,M,2915,"Customer ID: 2915, Gender: Male, postal_code: Lucknow, Age Range: 25-30, Size: M"
35-40,Indore,Female,L,2916,"Customer ID: 2916, Gender: Female, postal_code: Indore, Age Range: 35-40, Size: L"
40-50,Ahmedabad,Female,XL,2917,"Customer ID: 2917, Gender: Female, postal_code: Ahmedabad, Age Range: 40-50, Size: XL"
